id,Stop_name,Stop_code,Common_code,Latitude,Longitude,Road_side,Road_number,Street,County,Parish,Village
"2959,""Vidus iela"",""15936"",""6805"",""57.2411289"",""24.3999069"",""Kreisā"",""V101"",""Rīgas iela"",""Saulkrastu novads"",""Saulkrastu pilsēta"",""Saulkrasti"""
"2960,""Vidusskola"",""13025"",""643"",""56.6184568"",""23.2718509"",""Labā"",""P103"",""Tērvetes iela"",""Dobeles novads"",""Dobeles pilsēta"",""Dobele"""
"2961,""Vidusskola"",""13010"",""643"",""56.6191685"",""23.2715924"",""Kreisā"",""P103"",""Tērvetes iela"",""Dobeles novads"",""Dobeles pilsēta"",""Dobele"""
"2962,""Vidusskola"",""13009"",""713"",""57.5072404"",""22.3495958"",""Labā"",""P125"","""",""Dundagas novads"",""Dundagas pagasts"",""Dundaga"""
"2963,""Vidzemes šoseja"",""551"",""9621"",""57.1527322"",""24.8886439"",""Labā"","""",""Pulkveža Brieža iela"",""Siguldas novads"",""Siguldas pilsēta"",""Sigulda"""
"2964,""Vidzemnieki"",""14706"",""4030"",""57.9892053"",""25.3796021"",""Kreisā"",""V177"","""",""Rūjienas novads"",""Lodes pagasts"","""""
"2965,""Vidzemnieki"",""14707"",""4030"",""57.9896037"",""25.3803417"",""Labā"",""V177"","""",""Rūjienas novads"",""Lodes pagasts"","""""
"2966,""Vienības iela"",""11288"",""282"",""56.7784132"",""27.6939682"",""Kreisā"",""A13"",""E262 13-17"",""Kārsavas novads"",""Kārsavas pilsēta"",""Kārsava"""
"2967,""Viesturi"",""14285"",""3538"",""56.7259531"",""26.3383781"",""Kreisā"",""P62"","""",""Madonas novads"",""Mētrienas pagasts"","""""
"2968,""Viesturi"",""14007"",""3538"",""56.7273253"",""26.3385935"",""Labā"",""P62"","""",""Madonas novads"",""Praulienas pagasts"","""""
"2969,""Vijaspūķi"",""14691"",""4010"",""57.4547540"",""26.0998613"",""Labā"",""V244"","""",""Smiltenes novads"",""Bilskas pagasts"","""""
"2970,""Vijaspūķi"",""14692"",""4010"",""57.4548389"",""26.0998905"",""Kreisā"",""V244"","""",""Smiltenes novads"",""Bilskas pagasts"","""""
"2971,""Vīkuļi"",""15937"",""6806"",""56.9380628"",""23.8634739"",""Kreisā"","""","""",""Mārupes novads"","""",""Vīkuļi"""
"2972,""Vilcāni"",""13343"",""1434"",""56.3096037"",""26.3735230"",""Labā"",""V678"","""",""Vārkavas novads"",""Upmalas pagasts"","""""
"2973,""Vilcāni"",""13344"",""1434"",""56.3103540"",""26.3735823"",""Kreisā"",""V678"","""",""Vārkavas novads"",""Upmalas pagasts"","""""
"2976,""Vildogas pagrieziens"",""15068"",""4917"",""57.1822402"",""24.9978205"",""Labā"",""A2"","""",""Līgatnes novads"",""Līgatnes pagasts"","""""
"2977,""Vildogas pagrieziens"",""15069"",""4917"",""57.1825355"",""24.9967004"",""Kreisā"",""A2"","""",""Līgatnes novads"",""Līgatnes pagasts"","""""
"2978,""Vilnīši"",""13373"",""1589"",""56.5972429"",""23.3113849"",""Labā"",""V1098"","""",""Dobeles novads"",""Krimūnu pagasts"","""""
"2979,""Vilnīši"",""13374"",""1589"",""56.5976079"",""23.3102179"",""Kreisā"",""V1098"","""",""Dobeles novads"",""Krimūnu pagasts"","""""
"2980,""Viļaka"",""13355"",""1447"",""57.1962551"",""27.6796879"",""Kreisā"",""V455"",""Liepnas iela 82-84"",""Viļakas novads"",""Viļakas pilsēta"",""Viļaka"""
"2981,""Viļaka"",""13356"",""1447"",""57.1962618"",""27.6797590"",""Labā"",""V455"",""Liepnas iela 82-84"",""Viļakas novads"",""Viļakas pilsēta"",""Viļaka"""
"2982,""Viļāni"",""13631"",""2189"",""56.5527239"",""26.9218487"",""Kreisā"",""P58"",""Rīgas iela 3"",""Viļānu novads"",""Viļānu pilsēta"",""Viļāni"""
"2983,""Viļuši"",""13711"",""2426"",""55.9297776"",""26.6989650"",""Kreisā"",""A6"","""",""Daugavpils novads"",""Naujenes pagasts"","""""
"2984,""Viļuši"",""13712"",""2426"",""55.9300425"",""26.7006333"",""Labā"",""A6"","""",""Daugavpils novads"",""Naujenes pagasts"","""""
"2985,""Vimbas"",""14664"",""3985"",""57.4978264"",""26.0376308"",""Kreisā"",""V245"","""",""Smiltenes novads"",""Bilskas pagasts"",""Bilska"""
"2986,""Vimbas"",""14665"",""3985"",""57.4978315"",""26.0377190"",""Labā"",""V245"","""",""Smiltenes novads"",""Bilskas pagasts"",""Bilska"""
"2987,""Vimbas"",""14914"",""4666"",""56.6199374"",""23.8654555"",""Kreisā"",""V1071"","""",""Jelgavas novads"",""Jaunsvirlaukas pagasts"","""""
"2988,""Vimbas"",""14915"",""4666"",""56.6202137"",""23.8637323"",""Labā"",""V1071"","""",""Jelgavas novads"",""Jaunsvirlaukas pagasts"","""""
"2989,""Vingri"",""13208"",""1113"",""56.2059050"",""26.4640156"",""Kreisā"",""V682"","""",""Vārkavas novads"",""Rožkalnu pagasts"","""""
"2990,""Vingri"",""13209"",""1113"",""56.2061544"",""26.4634576"",""Labā"",""V682"","""",""Vārkavas novads"",""Rožkalnu pagasts"","""""
"2991,""Vīnkalni"",""13763"",""2513"",""57.0771926"",""23.2714196"",""Kreisā"",""P128"","""",""Engures novads"",""Engures pagasts"",""Plieņciems"""
"2992,""Vīnkalni"",""13764"",""2513"",""57.0777836"",""23.2704064"",""Labā"",""P128"","""",""Engures novads"",""Engures pagasts"",""Plieņciems"""
"2993,""Vintieši"",""14086"",""2992"",""56.7759195"",""26.4792531"",""Kreisā"",""P82"","""",""Madonas novads"",""Praulienas pagasts"","""""
"2994,""Vintieši"",""14087"",""2992"",""56.7759493"",""26.4776921"",""Labā"",""P82"","""",""Madonas novads"",""Praulienas pagasts"","""""
"2995,""Virauda"",""14998"",""4844"",""56.5873947"",""27.5290823"",""Labā"",""V567"","""",""Rēzeknes novads"",""Lendžu pagasts"","""""
"2996,""Virauda"",""14999"",""4844"",""56.5875638"",""27.5302605"",""Kreisā"",""V567"","""",""Rēzeknes novads"",""Lendžu pagasts"","""""
"2997,""Vircavas pagrieziens"",""15036"",""4869"",""56.5790191"",""23.7165720"",""Kreisā"",""V1054"","""",""Jelgavas novads"",""Platones pagasts"","""""
"2998,""Virsaiši"",""13313"",""1407"",""57.3556626"",""22.6287387"",""Kreisā"",""V1377"","""",""Talsu novads"",""Ārlavas pagasts"","""""
"2999,""Virsītes veikals"",""13022"",""652"",""56.3446590"",""23.9274694"",""Kreisā"",""V1030"","""",""Rundāles novads"",""Svitenes pagasts"","""""
"3000,""Virši A birojs"",""15938"",""186"",""56.6143686"",""25.2332881"",""Kreisā"","""",""Jaunceltnes iela 1A"",""Aizkraukles novads"",""Aizkraukles pilsēta"",""Aizkraukle"""
"3001,""Višķu skola"",""13321"",""1413"",""56.0511481"",""26.7849736"",""Kreisā"",""P64"",""Krāslavas iela 28-40"",""Daugavpils novads"",""Višķu pagasts"",""Višķi"""
"3002,""Višķu skola"",""13322"",""1413"",""56.0515325"",""26.7847325"",""Labā"",""P64"",""Krāslavas iela 28-40"",""Daugavpils novads"",""Višķu pagasts"",""Višķi"""
"3003,""Višmaņi"",""15939"",""6818"",""56.6198140"",""23.7238640"",""Kreisā"",""A8"",""Lietuvas šoseja"",""Jelgava"","""","""""
"3004,""Višmaņi"",""15940"",""6818"",""56.6198230"",""23.7236890"",""Labā"",""A8"",""Lietuvas šoseja"",""Jelgava"","""","""""
"3005,""Vītiņi"",""14178"",""3271"",""55.8716286"",""26.8623178"",""Kreisā"",""V673"","""",""Daugavpils novads"",""Vecsalienas pagasts"","""""
"3006,""Vītiņi"",""14179"",""3271"",""55.8718034"",""26.8619878"",""Labā"",""V673"","""",""Daugavpils novads"",""Vecsalienas pagasts"","""""
"3007,""Vītiņu pagrieziens"",""13941"",""2838"",""56.4806957"",""23.2741719"",""Labā"",""V1122"","""",""Dobeles novads"",""Penkules pagasts"","""""
"3008,""Vītiņu pagrieziens"",""13942"",""2838"",""56.4809577"",""23.2742169"",""Kreisā"",""V1122"","""",""Dobeles novads"",""Penkules pagasts"","""""
"3009,""Vītoliņi"",""14432"",""3725"",""56.4252610"",""26.4302250"",""Kreisā"",""P62"","""",""Līvānu novads"",""Rudzātu pagasts"","""""
"3010,""Vītoliņi"",""14433"",""3725"",""56.4261150"",""26.4292070"",""Labā"",""P62"","""",""Līvānu novads"",""Rudzātu pagasts"","""""
"3011,""Vizmas"",""15941"",""6819"",""56.8898281"",""24.0022703"",""Labā"",""P132"","""",""Mārupes novads"","""",""Mārupe"""
"3012,""Vizmas"",""15942"",""6819"",""56.8907568"",""24.0067230"",""Kreisā"",""P132"","""",""Mārupes novads"","""",""Mārupe"""
"3013,""Voics"",""13705"",""2422"",""55.8283811"",""26.4558714"",""Kreisā"",""V695"","""",""Daugavpils novads"",""Kalkūnes pagasts"","""""
"3014,""Voics"",""13706"",""2422"",""55.8283811"",""26.4556714"",""Labā"",""V695"","""",""Daugavpils novads"",""Kalkūnes pagasts"","""""
"3015,""Vojevoda"",""13072"",""803"",""55.8797779"",""26.7393465"",""Kreisā"",""V673"","""",""Daugavpils novads"",""Tabores pagasts"","""""
"3016,""Vojevoda"",""13073"",""803"",""55.8795779"",""26.7393465"",""Labā"",""V673"","""",""Daugavpils novads"",""Tabores pagasts"","""""
"3017,""Vorkaļi"",""13520"",""1959"",""56.4359329"",""27.5419516"",""Labā"",""V579"",""Rēzeknes iela 2"",""Rēzeknes novads"",""Stoļerovas pagasts"",""Stoļerova"""
"3018,""Vorkaļi"",""13521"",""1959"",""56.4363286"",""27.5401148"",""Kreisā"",""V579"",""Rēzeknes iela 2"",""Rēzeknes novads"",""Stoļerovas pagasts"",""Stoļerova"""
"3019,""Vuķi"",""13972"",""2874"",""57.4803644"",""27.1728894"",""Labā"",""V390"","""",""Alūksnes novads"",""Mārkalnes pagasts"","""""
"3020,""Vuķi"",""13973"",""2874"",""57.4804561"",""27.1728000"",""Kreisā"",""V390"","""",""Alūksnes novads"",""Mārkalnes pagasts"","""""
"3021,""Zahari"",""14465"",""3767"",""56.7412217"",""27.8793103"",""Labā"",""V505"","""",""Kārsavas novads"",""Goliševas pagasts"",""Goliševa"""
"3022,""Zahari"",""14466"",""3767"",""56.7412251"",""27.8794111"",""Kreisā"",""V505"","""",""Kārsavas novads"",""Goliševas pagasts"",""Goliševa"""
"3023,""Zahari"",""14270"",""3454"",""56.3878020"",""27.9231477"",""Labā"",""V516"","""",""Ludzas novads"",""Nirzas pagasts"","""""
"3024,""Zahari"",""14271"",""3454"",""56.3883298"",""27.9236522"",""Kreisā"",""V516"","""",""Ludzas novads"",""Nirzas pagasts"","""""
"3025,""Zaigas"",""15943"",""6837"",""56.8940323"",""24.0194425"",""Labā"",""P132"","""",""Mārupes novads"","""",""Mārupe"""
"3026,""Zaigas"",""15944"",""6837"",""56.8943455"",""24.0215607"",""Kreisā"",""P132"","""",""Mārupes novads"","""",""Mārupe"""
"3027,""Zaikovščina"",""15074"",""4927"",""56.1133760"",""27.0340600"",""Labā"",""P62"","""",""Aglonas novads"",""Aglonas pagasts"","""""
"3028,""Zaikovščina"",""15075"",""4927"",""56.1124420"",""27.0354660"",""Kreisā"",""P62"","""",""Aglonas novads"",""Aglonas pagasts"","""""
"3029,""Zaķi"",""13896"",""2751"",""57.7684949"",""24.4820404"",""Labā"",""P12"","""",""Salacgrīvas novads"",""Salacgrīvas pagasts"","""""
"3030,""Zaķi"",""13897"",""2751"",""57.7685223"",""24.4843765"",""Kreisā"",""P12"","""",""Salacgrīvas novads"",""Salacgrīvas pagasts"","""""
"3031,""Zaļā iela"",""15945"",""6838"",""56.9459759"",""23.6483445"",""Kreisā"","""",""Jūrkalnes iela"",""Jūrmala"","""","""""
"3032,""Zaļā iela"",""15946"",""6838"",""56.9459856"",""23.6494697"",""Labā"","""",""Jūrkalnes iela"",""Jūrmala"","""","""""
"3033,""Zaļā Noras iela"",""13577"",""2044"",""56.6106479"",""25.0546984"",""Kreisā"",""P87"",""Rīgas šoseja"",""Jaunjelgavas novads"",""Jaunjelgavas pilsēta"",""Jaunjelgava"""
"3034,""Zaļā Noras iela"",""13578"",""2044"",""56.6110045"",""25.0559245"",""Labā"",""P87"",""Rīgas šoseja"",""Jaunjelgavas novads"",""Jaunjelgavas pilsēta"",""Jaunjelgava"""
"3036,""Zaļesje"",""14216"",""3363"",""56.4979285"",""27.3983036"",""Labā"",""V579"","""",""Rēzeknes novads"",""Griškānu pagasts"","""""
"3037,""Zaļesje"",""14217"",""3363"",""56.4982011"",""27.3956426"",""Kreisā"",""V579"","""",""Rēzeknes novads"",""Griškānu pagasts"","""""
"3038,""Zaļlauki"",""14046"",""2940"",""56.6312867"",""26.3092397"",""Labā"",""P62"","""",""Madonas novads"",""Mētrienas pagasts"","""""
"3039,""Zaļlauki"",""14047"",""2940"",""56.6316309"",""26.3094110"",""Kreisā"",""P62"","""",""Madonas novads"",""Mētrienas pagasts"","""""
"3040,""Zaļumi"",""15947"",""6843"",""55.9902028"",""26.6261214"",""A/V"","""","""",""Daugavpils novads"",""Maļinovas pagasts"","""""
"3041,""Zaļumi"",""14065"",""2970"",""56.7591636"",""21.5453873"",""Kreisā"",""V1199"","""",""Aizputes novads"",""Lažas pagasts"","""""
"3042,""Zaļumi"",""14066"",""2970"",""56.7594821"",""21.5449953"",""Labā"",""V1199"","""",""Aizputes novads"",""Lažas pagasts"","""""
"3045,""Zanderi"",""14026"",""2922"",""57.2176706"",""25.0431121"",""Labā"",""V283"",""Siguldas iela 1"",""Līgatnes novads"",""Līgatnes pilsēta"",""Līgatne"""
"3046,""Zanderi"",""14027"",""2922"",""57.2182046"",""25.0433427"",""Kreisā"",""V283"",""Siguldas iela 1"",""Līgatnes novads"",""Līgatnes pilsēta"",""Līgatne"""
"3047,""Zantes centrs"",""13008"",""639"",""56.8362454"",""22.7361906"",""Labā"","""",""Skolas iela"",""Kandavas novads"",""Zantes pagasts"",""Zante"""
"3048,""Zapani"",""14202"",""3348"",""56.4942131"",""27.6550155"",""Labā"",""V526"","""",""Ludzas novads"",""Pureņu pagasts"","""""
"3049,""Zapani"",""14203"",""3348"",""56.4942602"",""27.6554027"",""Kreisā"",""V526"","""",""Ludzas novads"",""Pureņu pagasts"","""""
"3050,""Zapoļniki"",""14483"",""3792"",""55.9241429"",""26.9608482"",""Labā"",""A6"","""",""Krāslavas novads"",""Ūdrīšu pagasts"","""""
"3051,""Zapoļniki"",""14484"",""3792"",""55.9244217"",""26.9603209"",""Kreisā"",""A6"","""",""Krāslavas novads"",""Ūdrīšu pagasts"","""""
"3052,""Zebrus ezers"",""14538"",""3868"",""56.6357576"",""23.0495261"",""Kreisā"",""V1130"","""",""Dobeles novads"",""Annenieku pagasts"","""""
"3053,""Zebrus ezers"",""14539"",""3868"",""56.6360271"",""23.0485975"",""Labā"",""V1130"","""",""Dobeles novads"",""Annenieku pagasts"","""""
"3054,""Zelči"",""14936"",""4696"",""56.9211706"",""27.3604465"",""Labā"",""P48"","""",""Balvu novads"",""Tilžas pagasts"","""""
"3055,""Zelči"",""14937"",""4696"",""56.9210831"",""27.3603517"",""Kreisā"",""P48"","""",""Balvu novads"",""Tilžas pagasts"","""""
"3056,""Zelmeņi"",""13098"",""878"",""57.2478964"",""22.8368941"",""Labā"",""V1401"","""",""Talsu novads"",""Laucienes pagasts"","""""
"3057,""Zelmeņi"",""13099"",""878"",""57.2480784"",""22.8356049"",""Kreisā"",""V1401"","""",""Talsu novads"",""Laucienes pagasts"","""""
"3058,""Zeltiņi"",""15948"",""6847"",""57.2107495"",""24.9583978"",""Labā"","""","""",""Līgatnes novads"",""Līgatnes pagasts"","""""
"3059,""Zeltiņi"",""15949"",""6847"",""57.2110097"",""24.9576969"",""Kreisā"","""","""",""Līgatnes novads"",""Līgatnes pagasts"","""""
"3060,""Zeltiņi"",""13347"",""1439"",""56.8837464"",""24.3613906"",""Labā"",""V33"","""",""Salaspils novads"",""Salaspils pilsēta"",""Salaspils"""
"3061,""Zeltiņi"",""13348"",""1439"",""56.8851440"",""24.3615380"",""Kreisā"",""V33"","""",""Salaspils novads"",""Salaspils pilsēta"",""Salaspils"""
"3062,""Zeltiņi"",""14394"",""3677"",""56.5660953"",""23.0245837"",""Labā"",""V1128"","""",""Auces novads"",""Īles pagasts"","""""
"3063,""Zeltiņi"",""14395"",""3677"",""56.5663494"",""23.0252569"",""Kreisā"",""V1128"","""",""Auces novads"",""Īles pagasts"","""""
"3064,""Zeltiņi"",""15204"",""5201"",""56.7305197"",""21.0807480"",""Kreisā"",""V1188"","""",""Pāvilostas novads"",""Vērgales pagasts"","""""
"3065,""Zeltiņi"",""15205"",""5201"",""56.7305457"",""21.0808464"",""Labā"",""V1188"","""",""Pāvilostas novads"",""Vērgales pagasts"","""""
"3066,""Zeltiņi"",""13535"",""1982"",""57.2644338"",""23.0320039"",""Labā"",""V1376"","""",""Talsu novads"",""Ķūļciema pagasts"",""Ķūļciems"""
"3067,""Zeltiņi"",""13536"",""1982"",""57.2645017"",""23.0321325"",""Kreisā"",""V1376"","""",""Talsu novads"",""Ķūļciema pagasts"",""Ķūļciems"""
"3068,""Zeļtauka"",""13847"",""2681"",""56.1573922"",""26.5271363"",""Kreisā"",""V678"","""",""Vārkavas novads"",""Rožkalnu pagasts"","""""
"3069,""Zeļtauka"",""13848"",""2681"",""56.1587263"",""26.5275798"",""Labā"",""V678"","""",""Vārkavas novads"",""Rožkalnu pagasts"","""""
"3070,""Zemgales"",""13445"",""1824"",""56.5353920"",""23.8513799"",""Kreisā"",""V1083"","""",""Jelgavas novads"",""Vircavas pagasts"","""""
"3071,""Zemgales"",""13446"",""1824"",""56.5363050"",""23.8515463"",""Labā"",""V1083"","""",""Jelgavas novads"",""Vircavas pagasts"","""""
"3072,""Zemgalieši"",""14544"",""3879"",""56.4031900"",""23.8179951"",""Labā"",""V1072"","""",""Jelgavas novads"",""Sesavas pagasts"","""""
"3073,""Zemgalieši"",""14545"",""3879"",""56.4034891"",""23.8181570"",""Kreisā"",""V1072"","""",""Jelgavas novads"",""Sesavas pagasts"","""""
"3074,""Zemgaļi"",""14872"",""4531"",""56.3082389"",""26.1664162"",""Labā"",""V783"","""",""Jēkabpils novads"",""Dignājas pagasts"","""""
"3075,""Zemgaļi"",""14873"",""4531"",""56.3082654"",""26.1663447"",""Kreisā"",""V783"","""",""Jēkabpils novads"",""Dignājas pagasts"","""""
"3076,""Zemgaļi"",""15950"",""6860"",""56.9596075"",""24.5444445"",""Labā"",""V68"","""",""Ropažu novads"","""","""""
"3077,""Zemgaļi"",""15951"",""6860"",""56.9601826"",""24.5433390"",""Kreisā"",""V68"","""",""Ropažu novads"","""","""""
"3078,""Zemgaļi"",""13650"",""255"",""56.6014398"",""23.5330760"",""Labā"",""V1059"","""",""Jelgavas novads"",""Glūdas pagasts"","""""
"3079,""Zemīte"",""13359"",""1460"",""56.9262644"",""22.7992789"",""Kreisā"",""P109"","""",""Kandavas novads"",""Zemītes pagasts"",""Zemīte"""
"3081,""Zemnieki"",""13432"",""1793"",""56.8187353"",""25.6317205"",""Labā"",""V885"","""",""Ērgļu novads"",""Sausnējas pagasts"","""""
"3082,""Zemnieki"",""13433"",""1793"",""56.8187789"",""25.6321755"",""Kreisā"",""V885"","""",""Ērgļu novads"",""Sausnējas pagasts"","""""
"3083,""Zemnicki"",""14718"",""4048"",""56.0719694"",""26.6555096"",""Kreisā"",""P64"","""",""Daugavpils novads"",""Dubnas pagasts"","""""
"3084,""Zemnicki"",""14719"",""4048"",""56.0721022"",""26.6546380"",""Labā"",""P64"","""",""Daugavpils novads"",""Dubnas pagasts"","""""
"3085,""Zemnieki 2"",""15952"",""6865"",""56.6389154"",""23.2436334"",""Labā"","""","""",""Dobeles novads"",""Auru pagasts"",""Lielbērze"""
"3086,""Zemturi"",""14561"",""3899"",""56.8047448"",""25.0287099"",""Kreisā"",""V970"","""",""Ogres novads"",""Lauberes pagasts"","""""
"3087,""Zemturi"",""14562"",""3899"",""56.8051458"",""25.0286077"",""Labā"",""V970"","""",""Ogres novads"",""Lauberes pagasts"","""""
"3090,""Ziedi"",""13976"",""2876"",""56.6671997"",""26.3132378"",""Labā"",""P62"","""",""Madonas novads"",""Mētrienas pagasts"",""Ozolkalns"""
"3091,""Ziedi"",""13977"",""2876"",""56.6674855"",""26.3132002"",""Kreisā"",""P62"","""",""Madonas novads"",""Mētrienas pagasts"",""Ozolkalns"""
"3092,""Ziedkalnu iela"",""15953"",""6867"",""56.8781871"",""23.9251140"",""Labā"","""",""Ozolu iela"",""Mārupes novads"","""",""Jaunmārupe"""
"3093,""Ziedoņi"",""15954"",""6870"",""56.6453923"",""22.7989429"",""Kreisā"","""","""",""Brocēnu novads"",""Blīdenes pagasts"",""Blídene"""
"3094,""Ziedoņi"",""15265"",""5498"",""56.0700198"",""26.2614618"",""Labā"",""V710"","""",""Ilūkstes novads"",""Dvietes pagasts"","""""
"3095,""Ziedoņi"",""15266"",""5498"",""56.0701627"",""26.2612477"",""Kreisā"",""V710"","""",""Ilūkstes novads"",""Dvietes pagasts"","""""
"3096,""Ziedoņi"",""15175"",""5138"",""56.5563118"",""23.3062554"",""Labā"",""P103"","""",""Dobeles novads"",""Auru pagasts"","""""
"3097,""Ziedoņi"",""15176"",""5138"",""56.5570526"",""23.3059890"",""Kreisā"",""P103"","""",""Dobeles novads"",""Auru pagasts"","""""
"3098,""Ziedoņi"",""13230"",""1147"",""57.0115076"",""23.1401741"",""Kreisā"",""P131"","""",""Tukuma novads"",""Sēmes pagasts"","""""
"3099,""Ziedoņi"",""13231"",""1147"",""57.0121790"",""23.1404437"",""Labā"",""P131"","""",""Tukuma novads"",""Sēmes pagasts"","""""
"3100,""Ziemeļnieki"",""13007"",""638"",""56.9955188"",""24.3349793"",""Kreisā"","""",""Elenburgas iela"",""Ropažu novads"","""",""Upesciems"""
"3101,""Ziemeļnieki"",""13006"",""638"",""56.9958338"",""24.3351382"",""Labā"","""",""Elenburgas iela"",""Ropažu novads"","""",""Upesciems"""
"3102,""Ziemeļnieki"",""13004"",""632"",""56.5709397"",""21.3848833"",""Kreisā"",""V1204"","""",""Durbes novads"",""Durbes pagasts"","""""
"3103,""Ziemeļnieki"",""6612"",""632"",""56.5713209"",""21.3843880"",""Labā"",""V1204"","""",""Durbes novads"",""Durbes pagasts"","""""
"3104,""Zilaiskalns"",""13640"",""2229"",""57.0400748"",""25.6205067"",""Kreisā"",""V309"","""",""Vecpiebalgas novads"",""Kaives pagasts"","""""
"3105,""Zilaiskalns"",""13641"",""2229"",""57.0404624"",""25.6207077"",""Labā"",""V309"","""",""Vecpiebalgas novads"",""Kaives pagasts"","""""
"3106,""Zīliņi"",""13661"",""2318"",""56.6489311"",""26.0796499"",""Kreisā"",""V841"","""",""Madonas novads"",""Ļaudonas pagasts"","""""
